Transaction_ID,Customer_ID,Date,Time,Store_ID,Store_Name,Product_ID,Product_Name,Category,Price,Quantity,Total Amount,Sex,Join_Date,Date_of_Birth
T-5190,1286,2023-10-23,16:13:49,S-100,中野店,P-005,酒E,アルコール,694,1,694,Women,2022-04-14,1990-05-16
T-19973,1397,2023-10-23,15:27:24,S-100,中野店,P-006,酒F,アルコール,1677,2,3354,Women,2022-04-23,1990-11-17
T-22240,1143,2023-10-23,15:13:14,S-100,中野店,P-002,酒B,アルコール,1313,3,3939,Men,2022-03-20,1980-09-24
T-21504,1345,2023-10-23,13:37:12,S-100,中野店,P-013,酒M,アルコール,419,1,419,Women,2023-09-25,2000-11-14
T-22293,3012,2023-10-23,15:23:49,S-100,中野店,P-004,酒D,アルコール,1812,2,3624,Men,2022-01-02,2000-03-28
T-6728,4420,2023-10-23,14:05:27,S-100,中野店,P-002,酒B,アルコール,1091,5,5455,Men,2023-12-16,1980-08-19
T-23526,1368,2023-10-23,17:48:24,S-100,中野店,P-012,酒L,アルコール,1572,5,7860,Women,2022-11-20,1990-04-18
T-4565,3149,2023-10-23,18:09:28,S-100,中野店,P-004,酒D,アルコール,897,1,897,Women,2022-05-16,1990-07-19
T-26341,701,2023-10-23,12:59:38,S-100,中野店,P-005,酒E,アルコール,266,5,1330,Women,2022-10-26,1980-08-20
T-7445,2273,2023-10-23,19:33:02,S-100,中野店,P-020,酒T,アルコール,544,2,1088,Women,2022-07-26,1990-06-08
T-21100,3246,2023-10-23,18:35:16,S-100,中野店,P-010,酒J,アルコール,321,2,642,Women,2022-04-06,1980-12-15
T-5573,2260,2023-10-23,13:57:35,S-100,中野店,P-019,酒S,アルコール,1931,5,9655,Women,2023-09-12,1990-06-01
T-29216,3402,2023-10-24,15:12:27,S-100,中野店,P-009,酒I,アルコール,464,3,1392,Men,2022-06-14,1970-02-27
T-22288,3115,2023-10-24,18:51:38,S-100,中野店,P-010,酒J,アルコール,1477,3,4431,Women,2022-04-15,1990-10-26
T-3064,177,2023-10-24,12:16:31,S-100,中野店,P-016,酒P,アルコール,1646,1,1646,Men,2023-01-25,1990-08-11
T-24005,4161,2023-10-24,19:31:36,S-100,中野店,P-014,酒N,アルコール,1553,1,1553,Men,2022-05-04,1990-06-19
T-19432,3837,2023-10-24,12:34:57,S-100,中野店,P-010,酒J,アルコール,866,1,866,Men,2022-10-01,1980-09-05
T-28504,1595,2023-10-24,18:24:38,S-100,中野店,P-011,酒K,アルコール,1518,3,4554,Men,2022-01-15,1990-08-15
T-12190,2544,2023-10-24,19:05:25,S-100,中野店,P-020,酒T,アルコール,1184,5,5920,Women,2022-05-01,1990-07-08
T-11538,3647,2023-10-24,15:38:36,S-100,中野店,P-018,酒R,アルコール,1682,4,6728,Women,2022-08-05,1990-07-10
T-14842,3502,2023-10-24,13:28:03,S-100,中野店,P-009,酒I,アルコール,1419,3,4257,Women,2022-01-28,2000-12-25
T-9661,3320,2023-10-24,18:15:40,S-100,中野店,P-022,酒V,アルコール,963,1,963,Women,2022-04-03,2000-07-27
T-6615,2340,2023-10-24,13:49:23,S-100,中野店,P-019,酒S,アルコール,1770,4,7080,Men,2022-10-13,2000-06-21
T-24583,2728,2023-10-24,11:45:31,S-100,中野店,P-015,酒O,アルコール,1741,4,6964,Women,2022-07-11,1980-03-11
T-213,1389,2023-10-24,12:45:29,S-100,中野店,P-002,酒B,アルコール,268,5,1340,Men,2022-09-22,1990-06-11
T-16661,3774,2023-10-24,18:21:57,S-100,中野店,P-006,酒F,アルコール,1199,1,1199,Women,2022-07-09,2000-02-25
T-29256,3524,2023-10-24,12:24:35,S-100,中野店,P-002,酒B,アルコール,766,5,3830,Men,2022-04-25,1990-10-15
T-15724,1539,2023-10-24,20:32:22,S-100,中野店,P-021,酒U,アルコール,363,1,363,Men,2022-08-12,1990-02-05
T-20773,132,2023-10-24,11:00:15,S-100,中野店,P-017,酒Q,アルコール,1701,4,6804,Women,2023-03-23,1970-03-26
T-22386,4878,2023-10-24,19:51:11,S-100,中野店,P-017,酒Q,アルコール,646,3,1938,Men,2023-01-20,1990-06-02
T-23297,38,2023-10-24,14:51:56,S-100,中野店,P-012,酒L,アルコール,1063,2,2126,Women,2022-08-03,1980-02-22
T-4107,2782,2023-10-24,11:40:51,S-100,中野店,P-021,酒U,アルコール,1628,2,3256,Women,2023-01-22,1980-05-24
T-5584,1561,2023-10-24,17:55:02,S-100,中野店,P-021,酒U,アルコール,770,3,2310,Men,2022-03-22,1990-11-06
T-29134,20,2023-10-24,17:58:02,S-100,中野店,P-014,酒N,アルコール,1429,2,2858,Men,2022-02-08,1990-06-16
T-2967,1252,2023-10-24,20:14:52,S-100,中野店,P-017,酒Q,アルコール,1456,3,4368,Women,2022-06-06,1980-02-18
T-2079,432,2023-10-24,12:22:43,S-100,中野店,P-016,酒P,アルコール,934,3,2802,Men,2022-02-04,1980-01-06
T-1165,3223,2023-10-24,16:37:34,S-100,中野店,P-001,酒A,アルコール,617,5,3085,Men,2022-07-13,1990-08-23
T-10471,1834,2023-10-24,14:55:07,S-100,中野店,P-003,酒C,アルコール,411,5,2055,Women,2023-08-14,1990-04-12
T-17964,1768,2023-10-24,14:05:51,S-100,中野店,P-011,酒K,アルコール,980,2,1960,Men,2023-01-11,1970-07-13
T-11255,1054,2023-10-24,16:47:20,S-100,中野店,P-024,酒X,アルコール,1822,3,5466,Women,2022-11-12,1980-06-26
T-18469,2362,2023-10-24,15:31:45,S-100,中野店,P-022,酒V,アルコール,364,1,364,Women,2022-07-25,1990-06-02
T-19599,4055,2023-10-24,11:13:49,S-100,中野店,P-016,酒P,アルコール,1290,3,3870,Women,2022-04-08,2000-06-10
T-6205,1284,2023-10-24,11:40:59,S-100,中野店,P-014,酒N,アルコール,545,5,2725,Women,2022-04-09,1980-06-09
T-21281,3082,2023-10-24,16:35:52,S-100,中野店,P-004,酒D,アルコール,809,1,809,Women,2022-05-04,1980-03-07
T-15320,2712,2023-10-25,14:08:09,S-100,中野店,P-002,酒B,アルコール,958,2,1916,Women,2022-03-08,1980-04-21
T-5611,3804,2023-10-25,15:33:35,S-100,中野店,P-019,酒S,アルコール,260,5,1300,Men,2022-08-21,2000-11-26
T-15237,4772,2023-10-25,19:17:29,S-100,中野店,P-009,酒I,アルコール,908,1,908,Men,2022-10-22,1970-03-28
T-28456,82,2023-10-25,12:55:21,S-100,中野店,P-018,酒R,アルコール,166,5,830,Women,2022-04-18,1990-06-02
T-537,2363,2023-10-25,15:10:46,S-100,中野店,P-008,酒H,アルコール,1926,4,7704,Men,2023-09-18,1990-04-28
T-24288,1914,2023-10-25,15:26:55,S-100,中野店,P-020,酒T,アルコール,954,2,1908,Men,2022-12-20,1970-07-22
T-5122,3511,2023-10-25,11:57:34,S-100,中野店,P-015,酒O,アルコール,1024,3,3072,Men,2022-09-19,1990-05-13
T-18168,941,2023-10-25,11:41:29,S-100,中野店,P-011,酒K,アルコール,310,4,1240,Women,2023-02-27,1990-06-06
T-28820,161,2023-10-25,15:07:08,S-100,中野店,P-020,酒T,アルコール,1201,5,6005,Men,2022-06-24,1990-06-19
T-8512,4636,2023-10-25,12:50:42,S-100,中野店,P-008,酒H,アルコール,925,3,2775,Men,2022-12-13,1980-07-06
T-12805,302,2023-10-25,16:05:59,S-100,中野店,P-006,酒F,アルコール,1433,4,5732,Women,2022-01-24,1990-09-08
T-23484,3943,2023-10-25,19:29:17,S-100,中野店,P-003,酒C,アルコール,554,1,554,Men,2022-01-06,1980-01-10
T-18230,312,2023-10-25,18:51:35,S-100,中野店,P-001,酒A,アルコール,1699,2,3398,Men,2022-01-17,2000-12-25
T-10373,2818,2023-10-25,12:47:15,S-100,中野店,P-001,酒A,アルコール,1611,5,8055,Men,2022-04-09,1990-09-02
T-24199,2474,2023-10-25,19:17:27,S-100,中野店,P-015,酒O,アルコール,1232,4,4928,Men,2022-03-14,1980-06-18
T-27385,4930,2023-10-25,13:29:10,S-100,中野店,P-015,酒O,アルコール,1394,1,1394,Men,2022-10-04,1990-02-01
T-19542,2242,2023-10-25,17:40:48,S-100,中野店,P-004,酒D,アルコール,1268,1,1268,Men,2023-03-03,1990-04-07
T-8415,268,2023-10-25,11:20:50,S-100,中野店,P-010,酒J,アルコール,1003,3,3009,Women,2022-10-17,1990-04-21
T-28670,2791,2023-10-25,17:48:45,S-100,中野店,P-014,酒N,アルコール,442,3,1326,Women,2023-03-10,2000-09-20
T-27538,140,2023-10-25,20:50:45,S-100,中野店,P-011,酒K,アルコール,513,4,2052,Men,2023-02-07,1990-07-11
T-18129,2069,2023-10-25,20:34:02,S-100,中野店,P-006,酒F,アルコール,1006,5,5030,Women,2022-02-01,1980-07-17
T-28493,2711,2023-10-25,12:10:30,S-100,中野店,P-002,酒B,アルコール,534,4,2136,Women,2022-03-09,1980-01-23
T-12160,4123,2023-10-25,12:30:41,S-100,中野店,P-011,酒K,アルコール,1858,3,5574,Women,2022-02-10,2000-05-12
T-11615,3774,2023-10-25,14:00:13,S-100,中野店,P-023,酒W,アルコール,425,1,425,Men,2022-03-02,1980-02-17
T-6975,704,2023-10-25,14:55:13,S-100,中野店,P-010,酒J,アルコール,959,1,959,Women,2022-04-08,1980-03-06
T-23848,3439,2023-10-25,16:19:09,S-100,中野店,P-002,酒B,アルコール,1379,5,6895,Men,2022-03-13,2000-09-26
T-2389,2519,2023-10-25,14:02:29,S-100,中野店,P-014,酒N,アルコール,1429,5,7145,Women,2022-10-09,2000-03-21
T-20320,40,2023-10-25,11:48:51,S-100,中野店,P-004,酒D,アルコール,1984,1,1984,Women,2022-12-17,1980-12-03
T-23690,4490,2023-10-25,19:33:14,S-100,中野店,P-016,酒P,アルコール,609,3,1827,Women,2022-11-16,1980-03-07
T-27286,1048,2023-10-25,14:17:35,S-100,中野店,P-008,酒H,アルコール,1856,4,7424,Women,2022-01-05,1980-12-10
T-20434,3471,2023-10-25,17:58:46,S-100,中野店,P-011,酒K,アルコール,586,2,1172,Women,2022-05-12,1980-11-04
T-24478,1760,2023-10-25,15:37:51,S-100,中野店,P-011,酒K,アルコール,1509,2,3018,Women,2022-03-10,1980-06-01
T-1329,2671,2023-10-25,14:13:43,S-100,中野店,P-023,酒W,アルコール,861,4,3444,Men,2022-08-19,1990-08-12
T-7151,3622,2023-10-25,13:59:23,S-100,中野店,P-019,酒S,アルコール,1422,3,4266,Men,2022-03-02,1990-08-09
T-11618,3464,2023-10-25,16:05:34,S-100,中野店,P-020,酒T,アルコール,892,2,1784,Women,2023-10-02,1990-02-21
T-13878,2726,2023-10-25,15:27:02,S-100,中野店,P-004,酒D,アルコール,378,3,1134,Women,2022-05-16,2000-03-06
T-29312,4655,2023-10-25,19:41:47,S-100,中野店,P-024,酒X,アルコール,134,4,536,Men,2022-03-10,2000-05-19
T-20017,2207,2023-10-25,12:58:50,S-100,中野店,P-017,酒Q,アルコール,685,1,685,Men,2022-11-19,1980-05-13
T-16562,2995,2023-10-25,12:00:23,S-100,中野店,P-010,酒J,アルコール,1450,3,4350,Women,2022-07-12,1990-03-02
T-27803,3360,2023-10-25,19:46:44,S-100,中野店,P-020,酒T,アルコール,342,1,342,Men,2022-06-01,1990-04-17
T-19161,3068,2023-10-25,12:18:10,S-100,中野店,P-003,酒C,アルコール,1181,1,1181,Men,2022-11-14,1990-03-03
T-6558,4892,2023-10-25,12:47:12,S-100,中野店,P-020,酒T,アルコール,1325,4,5300,Women,2022-01-06,1970-06-01
T-24855,1186,2023-10-25,16:10:44,S-100,中野店,P-001,酒A,アルコール,718,5,3590,Men,2022-04-23,2000-10-01
T-8690,706,2023-10-25,16:43:25,S-100,中野店,P-011,酒K,アルコール,651,4,2604,Men,2022-03-06,2000-07-03
T-10011,3240,2023-10-26,12:33:07,S-100,中野店,P-004,酒D,アルコール,1144,4,4576,Women,2023-07-12,1980-05-09
T-4387,3502,2023-10-26,18:37:27,S-100,中野店,P-021,酒U,アルコール,1733,2,3466,Men,2023-07-25,1990-02-02
T-10023,26,2023-10-26,15:12:02,S-100,中野店,P-009,酒I,アルコール,608,5,3040,Men,2022-08-22,1990-01-11
T-14931,3775,2023-10-26,17:12:31,S-100,中野店,P-021,酒U,アルコール,261,4,1044,Women,2023-02-19,1990-11-23
T-4647,3969,2023-10-26,20:44:53,S-100,中野店,P-014,酒N,アルコール,1242,1,1242,Women,2022-05-28,1980-01-24
T-7368,37,2023-10-26,12:47:39,S-100,中野店,P-009,酒I,アルコール,1761,2,3522,Women,2022-09-01,2000-07-08
T-29543,515,2023-10-26,12:51:42,S-100,中野店,P-003,酒C,アルコール,1042,2,2084,Women,2022-04-13,1990-04-05
T-17480,3850,2023-10-26,15:11:26,S-100,中野店,P-010,酒J,アルコール,1247,4,4988,Men,2022-01-08,1990-12-21
T-20411,1748,2023-10-26,14:09:20,S-100,中野店,P-017,酒Q,アルコール,832,1,832,Men,2022-10-15,1990-04-09
T-25765,1597,2023-10-26,13:56:47,S-100,中野店,P-005,酒E,アルコール,1852,2,3704,Men,2022-04-07,1970-01-17
T-28140,4341,2023-10-26,14:34:33,S-100,中野店,P-007,酒G,アルコール,1308,5,6540,Women,2022-09-02,1990-06-24
T-28612,664,2023-10-26,15:19:51,S-100,中野店,P-013,酒M,アルコール,487,3,1461,Women,2022-07-16,1980-09-16
T-10170,2169,2023-10-26,18:48:29,S-100,中野店,P-004,酒D,アルコール,1057,1,1057,Women,2022-07-01,1990-10-10
T-26645,632,2023-10-26,13:34:53,S-100,中野店,P-001,酒A,アルコール,1313,5,6565,Women,2022-09-18,1980-09-11
T-23310,1809,2023-10-26,14:40:45,S-100,中野店,P-006,酒F,アルコール,188,1,188,Women,2022-05-05,1970-05-14
T-16139,2566,2023-10-26,13:43:11,S-100,中野店,P-014,酒N,アルコール,888,2,1776,Men,2022-08-12,1990-06-06
T-19711,2356,2023-10-26,15:01:47,S-100,中野店,P-013,酒M,アルコール,666,1,666,Women,2022-05-14,1990-11-28
T-17097,3800,2023-10-26,18:45:22,S-100,中野店,P-010,酒J,アルコール,1960,3,5880,Women,2022-07-19,2000-06-04
T-25355,242,2023-10-26,14:34:58,S-100,中野店,P-021,酒U,アルコール,1681,2,3362,Men,2023-12-19,1990-10-24
T-13574,2858,2023-10-26,18:59:19,S-100,中野店,P-016,酒P,アルコール,649,5,3245,Women,2022-11-19,1980-03-19
T-6495,1944,2023-10-26,12:32:11,S-100,中野店,P-018,酒R,アルコール,1047,3,3141,Women,2022-12-22,1970-09-28
T-26221,271,2023-10-26,14:02:39,S-100,中野店,P-002,酒B,アルコール,1567,3,4701,Women,2022-08-24,1990-01-09
T-3954,2877,2023-10-26,16:35:25,S-100,中野店,P-012,酒L,アルコール,1072,2,2144,Men,2022-03-28,2000-07-24
T-14385,3021,2023-10-26,13:05:20,S-100,中野店,P-019,酒S,アルコール,212,4,848,Women,2022-10-02,1980-08-12
T-10543,293,2023-10-26,17:41:00,S-100,中野店,P-016,酒P,アルコール,777,5,3885,Men,2022-03-08,1990-07-09
T-5165,2192,2023-10-26,12:17:43,S-100,中野店,P-007,酒G,アルコール,1512,3,4536,Men,2022-07-02,2000-12-09
T-9998,4437,2023-10-26,13:22:38,S-100,中野店,P-013,酒M,アルコール,259,4,1036,Men,2023-09-03,1990-02-09
T-4850,102,2023-10-26,14:36:54,S-100,中野店,P-005,酒E,アルコール,652,4,2608,Women,2022-07-16,1990-08-18
T-16368,1840,2023-10-26,20:34:53,S-100,中野店,P-009,酒I,アルコール,787,2,1574,Women,2022-11-07,1990-12-20
T-15025,1814,2023-10-26,17:52:02,S-100,中野店,P-012,酒L,アルコール,1106,1,1106,Women,2022-12-21,1980-06-19
T-4873,4472,2023-10-26,19:45:41,S-100,中野店,P-002,酒B,アルコール,801,2,1602,Men,2022-01-14,1990-12-20
T-29458,579,2023-10-26,12:49:59,S-100,中野店,P-009,酒I,アルコール,1170,2,2340,Women,2022-04-07,1970-06-02
T-6648,3178,2023-10-26,19:26:04,S-100,中野店,P-022,酒V,アルコール,1108,2,2216,Men,2022-02-25,1990-09-18
T-9918,4709,2023-10-26,11:01:05,S-100,中野店,P-008,酒H,アルコール,625,4,2500,Women,2022-04-15,2000-11-02
T-11582,2877,2023-10-26,18:58:18,S-100,中野店,P-012,酒L,アルコール,1152,3,3456,Women,2022-12-28,1980-03-06
T-17223,630,2023-10-26,11:26:43,S-100,中野店,P-008,酒H,アルコール,308,4,1232,Women,2022-07-14,1980-09-28
T-26246,1715,2023-10-27,13:25:27,S-100,中野店,P-012,酒L,アルコール,138,5,690,Women,2022-10-07,1990-11-17
T-17279,3061,2023-10-27,19:17:50,S-100,中野店,P-014,酒N,アルコール,577,4,2308,Women,2022-07-13,1990-12-10
T-9308,3433,2023-10-27,17:42:44,S-100,中野店,P-001,酒A,アルコール,1582,4,6328,Men,2023-02-25,1970-09-10
T-15864,494,2023-10-27,12:28:37,S-100,中野店,P-005,酒E,アルコール,229,3,687,Men,2022-11-05,1970-03-17
T-641,4330,2023-10-27,20:52:01,S-100,中野店,P-004,酒D,アルコール,455,5,2275,Men,2022-07-26,1990-12-04
T-3937,522,2023-10-27,19:23:49,S-100,中野店,P-014,酒N,アルコール,172,3,516,Women,2022-04-08,1990-07-08
T-6121,2592,2023-10-27,20:52:10,S-100,中野店,P-012,酒L,アルコール,1215,4,4860,Women,2022-07-18,2000-06-20
T-9255,824,2023-10-27,12:24:47,S-100,中野店,P-008,酒H,アルコール,104,4,416,Women,2023-06-21,1980-05-25
T-103,661,2023-10-27,18:39:19,S-100,中野店,P-006,酒F,アルコール,370,1,370,Women,2023-02-15,1990-03-03
T-18653,4523,2023-10-27,20:48:44,S-100,中野店,P-017,酒Q,アルコール,654,3,1962,Women,2022-01-28,1970-07-07
T-20395,520,2023-10-27,16:24:58,S-100,中野店,P-020,酒T,アルコール,1148,4,4592,Men,2023-09-05,1980-05-01
T-4958,3697,2023-10-27,16:58:57,S-100,中野店,P-007,酒G,アルコール,1943,4,7772,Men,2023-08-16,1980-10-06
T-26880,3383,2023-10-27,14:16:40,S-100,中野店,P-001,酒A,アルコール,423,4,1692,Women,2022-01-11,1980-11-19
T-17424,623,2023-10-27,19:22:36,S-100,中野店,P-010,酒J,アルコール,1645,5,8225,Men,2022-10-27,2000-12-24
T-16466,318,2023-10-27,13:19:11,S-100,中野店,P-001,酒A,アルコール,1494,1,1494,Men,2023-09-23,1980-04-02
T-266,3605,2023-10-27,17:27:34,S-100,中野店,P-015,酒O,アルコール,1252,4,5008,Women,2022-12-17,1980-12-05
T-6464,3442,2023-10-27,12:37:49,S-100,中野店,P-017,酒Q,アルコール,1211,3,3633,Women,2022-03-27,1980-09-10
T-12039,4848,2023-10-27,17:56:35,S-100,中野店,P-015,酒O,アルコール,779,5,3895,Men,2022-11-04,1990-03-02
T-17841,4057,2023-10-27,15:47:42,S-100,中野店,P-015,酒O,アルコール,1861,4,7444,Women,2022-01-21,1970-05-12
T-248,2720,2023-10-27,11:22:36,S-100,中野店,P-012,酒L,アルコール,380,1,380,Men,2023-05-21,1990-05-16
T-19890,1147,2023-10-27,13:12:01,S-100,中野店,P-009,酒I,アルコール,1783,5,8915,Men,2023-08-16,2000-03-17
T-5615,4711,2023-10-27,11:42:04,S-100,中野店,P-010,酒J,アルコール,317,2,634,Men,2022-01-28,1980-10-07
T-18111,2379,2023-10-27,13:56:03,S-100,中野店,P-019,酒S,アルコール,1528,3,4584,Women,2022-11-09,1970-06-09
T-7130,1098,2023-10-27,20:01:27,S-100,中野店,P-009,酒I,アルコール,1485,5,7425,Men,2022-07-05,1990-06-12
T-16321,1199,2023-10-27,17:09:56,S-100,中野店,P-021,酒U,アルコール,537,3,1611,Women,2023-01-05,1970-04-05
T-16695,208,2023-10-27,13:49:52,S-100,中野店,P-023,酒W,アルコール,125,4,500,Women,2022-03-05,1990-10-08
T-28284,2935,2023-10-27,15:32:39,S-100,中野店,P-012,酒L,アルコール,487,4,1948,Women,2022-06-02,1990-04-06
T-1242,889,2023-10-27,11:08:10,S-100,中野店,P-022,酒V,アルコール,181,1,181,Men,2022-09-17,1990-12-07
T-6705,50,2023-10-27,12:23:59,S-100,中野店,P-006,酒F,アルコール,390,2,780,Women,2022-10-03,1980-12-20
T-1015,4717,2023-10-27,18:29:45,S-100,中野店,P-005,酒E,アルコール,712,2,1424,Women,2022-09-02,2000-12-09
T-8421,4698,2023-10-27,17:49:47,S-100,中野店,P-022,酒V,アルコール,422,5,2110,Men,2023-05-21,1980-09-17
T-10107,2712,2023-10-27,14:16:22,S-100,中野店,P-022,酒V,アルコール,1792,5,8960,Men,2022-05-26,1980-05-05
T-1001,2337,2023-10-27,20:12:32,S-100,中野店,P-015,酒O,アルコール,336,4,1344,Women,2022-12-11,1990-12-13
T-8372,1671,2023-10-27,19:36:24,S-100,中野店,P-009,酒I,アルコール,1286,1,1286,Women,2022-03-21,1990-08-20
T-11739,3530,2023-10-27,16:21:00,S-100,中野店,P-004,酒D,アルコール,1685,2,3370,Men,2022-03-18,1980-03-06
T-11254,2866,2023-10-27,18:01:29,S-100,中野店,P-002,酒B,アルコール,1771,1,1771,Men,2022-01-14,1980-04-28
T-10521,1688,2023-10-27,13:09:23,S-100,中野店,P-016,酒P,アルコール,1400,5,7000,Women,2022-04-26,1990-11-20
T-5630,4884,2023-10-27,18:28:29,S-100,中野店,P-008,酒H,アルコール,733,1,733,Women,2022-06-14,1990-03-26
T-24292,3384,2023-10-27,18:25:16,S-100,中野店,P-005,酒E,アルコール,1698,2,3396,Women,2022-07-12,1990-11-25
T-10539,4477,2023-10-27,19:42:34,S-100,中野店,P-020,酒T,アルコール,1517,1,1517,Women,2022-04-17,2000-01-07
T-21602,1960,2023-10-27,16:31:51,S-100,中野店,P-017,酒Q,アルコール,1743,1,1743,Women,2022-01-03,1970-12-16
T-23890,3831,2023-10-27,16:30:31,S-100,中野店,P-022,酒V,アルコール,907,2,1814,Women,2022-02-15,1970-02-27
T-21536,2140,2023-10-27,14:28:35,S-100,中野店,P-016,酒P,アルコール,386,3,1158,Men,2022-09-28,1980-03-05
T-26036,3750,2023-10-27,13:47:45,S-100,中野店,P-009,酒I,アルコール,266,5,1330,Men,2023-03-14,1990-11-02
T-23112,945,2023-10-27,12:53:43,S-100,中野店,P-016,酒P,アルコール,495,2,990,Women,2022-09-20,1990-10-25
T-27387,1217,2023-10-27,17:39:33,S-100,中野店,P-021,酒U,アルコール,1861,4,7444,Men,2022-11-16,1990-03-12
T-12036,4022,2023-10-28,20:13:31,S-100,中野店,P-004,酒D,アルコール,178,1,178,Men,2022-10-03,1990-07-21
T-28883,50,2023-10-28,11:33:19,S-100,中野店,P-024,酒X,アルコール,1988,2,3976,Men,2023-06-09,1970-05-21
T-25527,4391,2023-10-28,20:52:26,S-100,中野店,P-015,酒O,アルコール,1696,5,8480,Men,2022-08-15,1980-09-02
T-26434,2647,2023-10-28,18:40:21,S-100,中野店,P-009,酒I,アルコール,356,1,356,Women,2022-06-25,1990-04-02
T-19830,3129,2023-10-28,19:32:28,S-100,中野店,P-019,酒S,アルコール,989,2,1978,Women,2022-11-07,1990-08-28
T-323,2681,2023-10-28,16:24:14,S-100,中野店,P-008,酒H,アルコール,748,5,3740,Men,2022-09-20,1970-03-08
T-20044,1696,2023-10-28,13:14:18,S-100,中野店,P-007,酒G,アルコール,1548,3,4644,Women,2022-01-12,1970-02-01
T-11511,3108,2023-10-28,20:12:34,S-100,中野店,P-022,酒V,アルコール,304,3,912,Men,2022-03-28,1990-09-09
T-11460,4806,2023-10-28,19:03:25,S-100,中野店,P-012,酒L,アルコール,152,5,760,Men,2022-07-11,1980-06-09
T-14311,86,2023-10-28,18:33:16,S-100,中野店,P-007,酒G,アルコール,1154,3,3462,Women,2022-04-19,1970-02-25
T-1412,3004,2023-10-28,17:33:17,S-100,中野店,P-006,酒F,アルコール,1954,2,3908,Men,2022-02-20,1980-02-10
T-4842,1450,2023-10-28,15:52:33,S-100,中野店,P-019,酒S,アルコール,912,4,3648,Women,2022-07-12,1990-12-27
T-27552,1332,2023-10-28,14:48:16,S-100,中野店,P-009,酒I,アルコール,549,2,1098,Men,2022-04-17,1990-03-28
T-29429,237,2023-10-28,13:00:22,S-100,中野店,P-006,酒F,アルコール,522,2,1044,Men,2022-11-18,1990-06-16
T-10285,4745,2023-10-28,12:21:12,S-100,中野店,P-019,酒S,アルコール,327,1,327,Women,2023-11-22,1990-05-02
T-18487,4941,2023-10-28,18:07:47,S-100,中野店,P-016,酒P,アルコール,1729,5,8645,Men,2022-05-19,1990-11-09
